Unnamed: 0.1,Unnamed: 0,oracle_id,name,name_ja,banned,mv,rarity,text,type,power,toughness,w,u,b,r,g,c,image_small
4629,4629,b5187725-9a39-433c-ae09-eccd6111574c,Spectral Lynx,幽体オオヤマネコ,False,2,rare,"Protection from green
{B}: Regenerate Spectral Lynx.",Creature — Cat Spirit,2.0,1.0,True,False,False,False,False,False,https://cards.scryfall.io/small/front/1/3/13099abe-721e-42b4-9666-9e6b5f1d75c9.jpg?1562899518
4630,4630,37d9c065-598d-4ee3-abfc-625bd6169ff1,Spectral Shield,,False,3,uncommon,"Enchant creature
Enchanted creature gets +0/+2 and can't be the target of spells.",Enchantment — Aura,,,True,True,False,False,False,False,https://cards.scryfall.io/small/front/7/f/7fe0a783-d086-4dc8-ae4a-59f3c2daaca0.jpg?1562918701
4631,4631,b08d4381-1a75-4c59-9551-b3133f7495a3,Spectral Sliver,幽体スリヴァー,False,3,uncommon,"All Sliver creatures have ""{2}: This creature gets +1/+1 until end of turn.""",Creature — Sliver Spirit,2.0,2.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/b/e/bec97e3c-7b75-4abb-a50e-86bc8cc3bf06.jpg?1562933371
4632,4632,04477339-7ed5-4770-9e5c-6e481ffcc858,Spell Blast,呪文破,False,1,common,"Counter target spell with mana value X. (For example, if that spell's mana cost is {3}{U}{U}, X is 5.)",Instant,,,False,True,False,False,False,False,https://cards.scryfall.io/small/front/0/0/008df307-f010-47bc-8548-65a1c7b1c4b8.jpg?1559601144
4633,4633,81de0cb1-6665-41eb-8dfc-bb30192e1359,Spellbane Centaur,呪文散らしのケンタウルス,False,3,rare,Creatures you control can't be the targets of blue spells or abilities from blue sources.,Creature — Centaur,3.0,2.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/7/2/72194a6e-481d-4b07-922b-53f919bfa316.jpg?1562916168
4634,4634,83133f51-bfbd-4db5-9be0-f660e3b66435,Spellbook,呪文書,False,0,uncommon,You have no maximum hand size.,Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/f/b/fb1b6da4-89f8-442e-9c7a-2f60c180ef87.jpg?1562251795
4635,4635,9c0fd5ad-fbba-4598-80cf-6540888378cb,Spellgorger Barbarian,呪文喰らいの蛮族,False,4,common,"When Spellgorger Barbarian enters the battlefield, discard a card at random.
When Spellgorger Barbarian leaves the battlefield, draw a card.",Creature — Human Nightmare Barbarian,3.0,1.0,False,False,False,True,False,False,https://cards.scryfall.io/small/front/0/4/043fcf80-dd20-4cc2-a0d5-4bb22b8b0789.jpg?1562628458
4636,4636,7687b2a7-816d-4416-979b-675e35e235fc,Spelljack,呪文乗っ取り,False,6,rare,"Counter target spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard. You may play it without paying its mana cost for as long as it remains exiled. (If it has X in its mana cost, X is 0.)",Instant,,,False,True,False,False,False,False,https://cards.scryfall.io/small/front/3/e/3eda8c7b-ce35-482a-bece-52a30cc78a9a.jpg?1562629500
4637,4637,6579bb00-3886-447b-a265-3e72e98bbe2c,Spellshock,呪文ショック,False,3,uncommon,"Whenever a player casts a spell, Spellshock deals 2 damage to that player.",Enchantment,,,False,False,False,True,False,False,https://cards.scryfall.io/small/front/5/2/52db2a78-e1c5-4732-a4ee-04b4c540edbe.jpg?1562087833
4638,4638,c1612eef-5059-46fd-a5fd-c8ebf6779a6e,Sphere of Duty,義務の領域,False,4,uncommon,"If a green source would deal damage to you, prevent 2 of that damage.",Enchantment,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/4/b/4bdcd0de-6466-488c-a882-bad80c86504d.jpg?1562908869
4639,4639,e45de1f7-ad45-494d-855e-3e11f109909d,Sphere of Grace,優雅の領域,False,4,uncommon,"If a black source would deal damage to you, prevent 2 of that damage.",Enchantment,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/d/5/d5b49d82-6d11-4294-a367-0b5b45c05e44.jpg?1562934908
4640,4640,a8da7c57-c60f-42b1-b611-64a0a43295f2,Sphere of Law,法の領域,False,4,uncommon,"If a red source would deal damage to you, prevent 2 of that damage.",Enchantment,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/f/3/f3451ddf-efec-474b-884c-64288e5552d2.jpg?1562940708
4641,4641,de85c961-622d-4d70-8cd7-f722c1ac5ed1,Sphere of Reason,道理の領域,False,4,uncommon,"If a blue source would deal damage to you, prevent 2 of that damage.",Enchantment,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/7/6/76ef2016-b3c8-4615-a056-3000bcccb68e.jpg?1562917001
4642,4642,09c96077-3804-4f12-a613-5bebc5e0413f,Sphere of Resistance,抵抗の宝球,False,2,rare,Spells cost {1} more to cast.,Artifact,,,False,False,False,False,False,True,https://cards.scryfall.io/small/front/1/7/17f4d2a5-bb85-4662-b2dd-a363ec7eab9b.jpg?1562087346
4643,4643,e6325604-cdce-4872-af03-e436631004de,Sphere of Truth,真理の領域,False,4,uncommon,"If a white source would deal damage to you, prevent 2 of that damage.",Enchantment,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/7/c/7c3de9f5-a05c-4341-a2c2-a1a475d400fd.jpg?1562917942
4644,4644,2636aafa-83f9-4b72-b729-04e1c3aa0eec,Spider Climb,蜘蛛変化,False,1,common,"You may cast Spider Climb as though it had flash. If you cast it any time a sorcery couldn't have been cast, the controller of the permanent it becomes sacrifices it at the beginning of the next cleanup step.
Enchant creature
Enchanted creature gets +0/+3 and has reach. (It can block creatures with flying.)",Enchantment — Aura,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/a/1/a1818812-4cb8-4fe1-98c0-b40086b4991c.jpg?1562278162
4645,4645,ad73e5eb-197c-45a3-9d20-a406ba126c79,Spidersilk Armor,蜘蛛糸の鎧,False,3,common,Creatures you control get +0/+1 and have reach. (They can block creatures with flying.),Enchantment,,,False,False,False,False,True,False,https://cards.scryfall.io/small/front/9/e/9eb7694f-af4c-4152-b868-528257d05154.jpg?1562382080
4646,4646,b7b738e1-298d-489d-9939-efe1c983f0ae,Spike Breeder,スパイクのブリーダー,False,4,rare,"Spike Breeder enters the battlefield with three +1/+1 counters on it.
{2}, Remove a +1/+1 counter from Spike Breeder: Put a +1/+1 counter on target creature.
{2}, Remove a +1/+1 counter from Spike Breeder: Create a 1/1 green Spike creature token.",Creature — Spike,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/f/7/f7e11ef7-18a9-4ab1-981e-b337b1488ebd.jpg?1562597845
4647,4647,c175ab0e-7085-41ec-83e4-38fc85c338fa,Spike Cannibal,共食いスパイク,False,3,uncommon,"Spike Cannibal enters the battlefield with a +1/+1 counter on it.
When Spike Cannibal enters the battlefield, move all +1/+1 counters from all creatures onto it.",Creature — Spike,0.0,0.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/6/4/64003772-c62f-4728-a00c-48c78991c6ae.jpg?1562087840
4648,4648,15902a15-090a-44e6-b8d2-59e0f26ed46f,Spike Colony,スパイクのコロニー,False,5,common,"Spike Colony enters the battlefield with four +1/+1 counters on it.
{2}, Remove a +1/+1 counter from Spike Colony: Put a +1/+1 counter on target creature.",Creature — Spike,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/0/a/0a6156cc-9dde-4590-bc8b-adfd470cddce.jpg?1562897356
4649,4649,dd6d15c0-c294-42c9-a6cf-57b0b5d40823,Spike Drone,スパイクの徒食者,False,1,common,"Spike Drone enters the battlefield with a +1/+1 counter on it.
{2}, Remove a +1/+1 counter from Spike Drone: Put a +1/+1 counter on target creature.",Creature — Spike Drone,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/5/d/5d45a3d3-a114-496e-b575-504179a297cc.jpg?1562054234
4650,4650,5b147eab-39dd-4c2a-8f59-d778037788aa,Spike Feeder,スパイクの飼育係,False,3,uncommon,"Spike Feeder enters the battlefield with two +1/+1 counters on it.
{2}, Remove a +1/+1 counter from Spike Feeder: Put a +1/+1 counter on target creature.
Remove a +1/+1 counter from Spike Feeder: You gain 2 life.",Creature — Spike,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/3/9/399de003-fb6f-41ff-88ee-458165d067b2.jpg?1562908570
4651,4651,726fe7a4-49b3-4b67-9d8c-6b334d0fd915,Spike Hatcher,孵卵するスパイク,False,7,rare,"Spike Hatcher enters the battlefield with six +1/+1 counters on it.
{2}, Remove a +1/+1 counter from Spike Hatcher: Put a +1/+1 counter on target creature.
{1}, Remove a +1/+1 counter from Spike Hatcher: Regenerate Spike Hatcher.",Creature — Spike,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/1/f/1f79fb79-37a0-483f-ba19-853cbfffc73d.jpg?1562087359
4652,4652,90ec956f-b6de-4214-9b5a-895280e542c1,Spike Rogue,はぐれスパイク,False,3,uncommon,"Spike Rogue enters the battlefield with two +1/+1 counters on it.
{2}, Remove a +1/+1 counter from Spike Rogue: Put a +1/+1 counter on target creature.
{2}, Remove a +1/+1 counter from a creature you control: Put a +1/+1 counter on Spike Rogue.",Creature — Spike,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/f/0/f0d9b671-344b-460d-8f65-d65129db91c3.jpg?1562089260
4653,4653,a34d1845-e02f-4795-b445-d73366c2baea,Spike Soldier,スパイクの兵士,False,4,uncommon,"Spike Soldier enters the battlefield with three +1/+1 counters on it.
{2}, Remove a +1/+1 counter from Spike Soldier: Put a +1/+1 counter on target creature.
Remove a +1/+1 counter from Spike Soldier: Spike Soldier gets +2/+2 until end of turn.",Creature — Spike Soldier,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/a/a/aa45664c-ac39-40f8-9f56-cf25ed60a84a.jpg?1562597344
4654,4654,7776b2dd-5795-458d-81da-54fed22d5ee2,Spike Weaver,スパイクの織り手,False,4,rare,"Spike Weaver enters the battlefield with three +1/+1 counters on it.
{2}, Remove a +1/+1 counter from Spike Weaver: Put a +1/+1 counter on target creature.
{1}, Remove a +1/+1 counter from Spike Weaver: Prevent all combat damage that would be dealt this turn.",Creature — Spike,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/d/2/d2e4e143-b8f4-47f2-959b-fa21d9e78162.jpg?1562945247
4655,4655,d7fcf43a-191f-4f44-aade-0cf89079a0c5,Spike Worker,スパイクの働き手,False,3,common,"Spike Worker enters the battlefield with two +1/+1 counters on it.
{2}, Remove a +1/+1 counter from Spike Worker: Put a +1/+1 counter on target creature.",Creature — Spike,0.0,0.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/0/7/0775bce7-5464-4212-a0bd-b959fe5f1b21.jpg?1562896738
4656,4656,6568859d-b96d-4015-84da-1a8960752737,Spiketail Drake,トゲ尾のドレイク,False,5,uncommon,"Flying
Sacrifice Spiketail Drake: Counter target spell unless its controller pays {3}.",Creature — Drake,3.0,3.0,False,True,False,False,False,False,https://cards.scryfall.io/small/front/4/d/4db398ca-6b0b-4225-baaa-c4b1c243b2bd.jpg?1562909252
4657,4657,8109aeff-1ba7-46c2-89ab-450d6ff99c28,Spiketail Hatchling,トゲ尾の雛,False,2,common,"Flying (This creature can't be blocked except by creatures with flying or reach.)
Sacrifice Spiketail Hatchling: Counter target spell unless its controller pays {1}.",Creature — Drake,1.0,1.0,False,True,False,False,False,False,https://cards.scryfall.io/small/front/9/9/9988f0fe-a7d4-44f9-b37c-fa30014ea215.jpg?1562923526
4658,4658,4cf3fb65-9107-428a-8853-029ec97112b5,Spinal Embrace,脊髄支配,False,6,rare,"Cast this spell only during combat.
Untap target creature you don't control and gain control of it. It gains haste until end of turn. At the beginning of the next end step, sacrifice it. If you do, you gain life equal to its toughness.",Instant,,,False,True,True,False,False,False,https://cards.scryfall.io/small/front/6/9/692ad1eb-62a3-4560-bf8e-35f7db73c7a3.jpg?1562916171
4659,4659,70b5eca0-c61b-4066-ae5f-90948912c04e,Spinal Graft,脊髄移植,False,2,common,"Enchant creature
Enchanted creature gets +3/+3.
When enchanted creature becomes the target of a spell or ability, destroy that creature. It can't be regenerated.",Enchantment — Aura,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/3/a/3a073b0c-2309-4070-a18e-0937ec8d4d1c.jpg?1587857341
4660,4660,53599f89-1598-4d3d-8aa7-75b397b258eb,Spindrift Drake,波しぶきのドレイク,False,1,common,"Flying
At the beginning of your upkeep, sacrifice Spindrift Drake unless you pay {U}.",Creature — Drake,2.0,1.0,False,True,False,False,False,False,https://cards.scryfall.io/small/front/c/8/c881c388-430f-4a4b-9cd1-fba0a2bc2cd6.jpg?1562597375
4661,4661,4891923b-9c8c-4816-9623-d9362e4eb503,Spined Basher,針刺の殴り獣,False,3,common,Morph {2}{B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.),Creature — Zombie Beast,3.0,1.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/4/d/4d0d666a-8e31-466c-937f-54df910f664e.jpg?1562913024
4662,4662,3c880ac2-0b22-4f7e-a55a-381de235e971,Spined Fluke,針刺吸虫,False,3,uncommon,"When Spined Fluke enters the battlefield, sacrifice a creature.
{B}: Regenerate Spined Fluke.",Creature — Worm Horror,5.0,1.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/8/a/8a14524b-e690-4f77-b43e-416d5ec3cbb9.jpg?1562924194
4663,4663,eed9c168-1c78-43c6-a814-9b80054d1373,Spined Sliver,針刺スリヴァー,False,2,uncommon,"Whenever a Sliver becomes blocked, that Sliver gets +1/+1 until end of turn for each creature blocking it.",Creature — Sliver,2.0,2.0,False,False,False,True,True,False,https://cards.scryfall.io/small/front/9/a/9a8a9442-7b08-4cc8-94ec-bddb8feab1a8.jpg?1562596897
4664,4664,05425f2f-7228-4bf5-8fe1-6fe99107e8e0,Spined Wurm,針刺ワーム,False,5,common,,Creature — Wurm,5.0,4.0,False,False,False,False,True,False,https://cards.scryfall.io/small/front/d/e/de6cb158-f66f-429b-ac73-bfea87f51def.jpg?1595078552
4665,4665,78bbd213-e8f4-40da-aef5-853244e95756,Spineless Thug,骨なしの凶漢,False,2,common,Spineless Thug can't block.,Creature — Phyrexian Zombie Mercenary,2.0,2.0,False,False,True,False,False,False,https://cards.scryfall.io/small/front/0/c/0c091d07-5813-47b9-b1da-d749e3f4e5aa.jpg?1562232323
4666,4666,69eeee95-cc69-41d1-833b-8895ef72df82,Spinning Darkness,闇の旋動,False,6,common,"You may exile the top three black cards of your graveyard rather than pay this spell's mana cost.
Spinning Darkness deals 3 damage to target nonblack creature. You gain 3 life.",Instant,,,False,False,True,False,False,False,https://cards.scryfall.io/small/front/5/8/58e64a8e-84b1-416c-9fa7-8b10130dc9e9.jpg?1562800960
4667,4667,663d6c61-e269-4f2f-9d8f-49c4c23f05d8,Spiny Starfish,,False,3,uncommon,"{U}: Regenerate Spiny Starfish.
At the beginning of each end step, if Spiny Starfish regenerated this turn, create a 0/1 blue Starfish creature token for each time it regenerated this turn.",Creature — Starfish,0.0,1.0,False,True,False,False,False,False,https://cards.scryfall.io/small/front/c/4/c4242dda-6078-481d-a068-e7b10c873b89.jpg?1562770170
4668,4668,7fa1eca4-0db1-446b-b3cb-15a619ffa97b,Spire Owl,尖塔のフクロウ,False,2,common,"Flying
When Spire Owl enters the battlefield, look at the top four cards of your library, then put them back in any order.",Creature — Bird,1.0,1.0,False,True,False,False,False,False,https://cards.scryfall.io/small/front/c/6/c66b2aa6-e891-4ae5-b6c9-1537b797c3ab.jpg?1562936947
4669,4669,ae896d87-59c7-4d8d-a137-9e471d3e174e,Spirit Cairn,精霊の石塚,False,3,uncommon,"Whenever a player discards a card, you may pay {W}. If you do, create a 1/1 white Spirit creature token with flying.",Enchantment,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/d/8/d8baf60f-c20b-4b2f-9fe1-df008a9273c6.jpg?1562632197
4670,4670,d19a2c28-8d09-40bf-aeb1-e699672b009f,Spirit Flare,ほとばしる魂,False,4,common,"Tap target untapped creature you control. If you do, it deals damage equal to its power to target attacking or blocking creature an opponent controls.
Flashback—{1}{W}, Pay 3 life. (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Instant,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/e/f/efdbe7c6-99ad-4c73-bffe-7bbdc6965854.jpg?1574250431
4671,4671,c77ff526-c0a8-45c7-9730-2e306a0d01b8,Spirit Link,魂の絆,False,1,uncommon,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)
Whenever enchanted creature deals damage, you gain that much life.",Enchantment — Aura,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/5/8/58838b77-3bac-41b7-8055-5737c07df12e.jpg?1559603601
4672,4672,42e041c0-ffbc-4bf8-a5aa-f0d14aad7112,Spirit Mirror,霊の鏡,False,4,rare,"At the beginning of your upkeep, if there are no Reflection tokens on the battlefield, create a 2/2 white Reflection creature token.
{0}: Destroy target Reflection.",Enchantment,,,True,False,False,False,False,False,https://cards.scryfall.io/small/front/8/a/8a7089c9-70ba-4009-86a5-d4e322c00fba.jpg?1562054989
4673,4673,ddb770c1-a783-49c9-a36d-2434b8580743,Spirit Shackle,魂の枷,False,2,uncommon,"Enchant creature
Whenever enchanted creature becomes tapped, put a -0/-2 counter on it.",Enchantment — Aura,,,False,False,True,False,False,False,
