,Unnamed: 0,oracle_id,name,name_ja,banned,mv,rarity,text,type,power,toughness,w,u,b,r,g,c
4376,4376,fc988ce3-0cad-41a5-8f13-656caca732df,Shivan Wurm,シヴのワーム,False,5,rare,"Trample
When Shivan Wurm enters the battlefield, return a red or green creature you control to its owner's hand.",Creature — Wurm,7,7,False,False,False,True,True,False
4377,4377,fb3d438e-5e04-45a0-8d16-db63f0faff75,Shivan Zombie,シヴのゾンビ,False,2,common,Protection from white,Creature — Phyrexian Barbarian Zombie,2,2,False,False,True,True,False,False
4378,4378,a9d288b8-cdc1-4e55-a0c9-d6edfc95e65d,Shock,ショック,False,1,common,Shock deals 2 damage to any target.,Instant,,,False,False,False,True,False,False
4379,4379,fdf2a8da-2933-44c5-b483-f035144da752,Shock Troops,突撃隊,False,4,common,Sacrifice Shock Troops: It deals 2 damage to any target.,Creature — Human Soldier,2,2,False,False,False,True,False,False
4380,4380,8981d1d1-e102-4a3d-96ad-3904c83d1611,Shocker,ショッカー,False,2,rare,"Whenever Shocker deals damage to a player, that player discards all the cards in their hand, then draws that many cards.",Creature — Insect,1,1,False,False,False,True,False,False
4381,4381,79dcc432-e8f5-4f2b-bff8-5ae964714666,Shoreline Raider,海辺の略奪者,False,3,common,Protection from Kavu,Creature — Merfolk,2,2,False,True,False,False,False,False
4382,4382,606fbf99-d3e3-4131-b991-3cb71c003834,Shoreline Ranger,海辺のレインジャー,False,6,common,"Flying
Islandcycling {2} ({2}, Discard this card: Search your library for an Island card, reveal it, put it into your hand, then shuffle.)",Creature — Bird Soldier Ranger,3,4,False,True,False,False,False,False
4383,4383,1ef07ae5-3b04-45c8-a080-852b84da4fef,Shoving Match,突き押しの試合,False,3,uncommon,"Until end of turn, all creatures gain ""{T}: Tap target creature.""",Instant,,,False,True,False,False,False,False
4384,4384,b83a3ba0-249e-4c39-bbf0-cb005413f7d2,Show and Tell,実物提示教育,False,3,rare,"Each player may put an artifact, creature, enchantment, or land card from their hand onto the battlefield.",Sorcery,,,False,True,False,False,False,False
4385,4385,08261613-1af3-4bd7-9a4d-a366fd508d5f,Shower of Coals,降り注ぐ塊炭,False,5,uncommon,"Shower of Coals deals 2 damage to each of up to three targets.
Threshold — Shower of Coals deals 4 damage to each of those permanents and/or players instead if seven or more cards are in your graveyard.",Sorcery,,,False,False,False,True,False,False
4386,4386,a43500ed-4aa6-49de-8a6e-a1781301b108,Shower of Sparks,降り注ぐ火の粉,False,1,common,Shower of Sparks deals 1 damage to target creature and 1 damage to target player or planeswalker.,Instant,,,False,False,False,True,False,False
4387,4387,ee5a4902-f993-4fe6-92da-38636962c558,Shriek of Dread,戦慄の悲鳴,False,2,common,Target creature gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.),Instant,,,False,False,True,False,False,False
4388,4388,2a8e14be-6f93-428d-a204-e2399dc93797,Shrieking Drake,金切り声のドレイク,False,1,common,"Flying
When Shrieking Drake enters the battlefield, return a creature you control to its owner's hand.",Creature — Drake,1,1,False,True,False,False,False,False
4389,4389,088a63d4-22d2-4061-8aef-2aa3fc348639,Shrieking Mogg,金切り声のモグ,False,2,rare,"Haste
When Shrieking Mogg enters the battlefield, tap all other creatures.",Creature — Goblin,1,1,False,False,False,True,False,False
4390,4390,f6adfb5f-a21c-4e86-bd16-a9c1e355af34,Shrieking Specter,,False,6,uncommon,"Flying
Whenever Shrieking Specter attacks, defending player discards a card.",Creature — Specter,2,2,False,False,True,False,False,False
4391,4391,252330b1-67cf-4d9e-a413-917ba61e731f,Shrink,縮小,False,1,common,Target creature gets -5/-0 until end of turn.,Instant,,,False,False,False,False,True,False
4392,4392,6e0deb42-f876-4fb8-9536-6d9a42bd6e5e,Shrouded Serpent,隠されし海蛇,False,7,rare,"Whenever Shrouded Serpent attacks, defending player may pay {4}. If that player doesn't, Shrouded Serpent can't be blocked this turn.",Creature — Serpent,4,4,False,True,False,False,False,False
4393,4393,d9180f63-c745-41a1-9f01-273e7ee13176,Shu Cavalry,蜀の騎兵部隊,False,3,common,Horsemanship (This creature can't be blocked except by creatures with horsemanship.),Creature — Human Soldier,2,2,True,False,False,False,False,False
4394,4394,0b6625cb-4177-45bd-ba99-2af43dfd6f46,Shu Defender,蜀の防衛軍,False,3,common,"Whenever Shu Defender blocks, it gets +0/+2 until end of turn.",Creature — Human Soldier,2,2,True,False,False,False,False,False
4395,4395,edf304b8-523e-4233-8d77-1d45d33cbb86,Shu Elite Companions,蜀の近衛部隊,False,5,uncommon,Horsemanship (This creature can't be blocked except by creatures with horsemanship.),Creature — Human Soldier,3,3,True,False,False,False,False,False
4396,4396,806b4f0c-f577-4d7f-b826-09e4479c314e,Shu Elite Infantry,蜀の精鋭歩兵部隊,False,4,common,,Creature — Human Soldier,3,3,True,False,False,False,False,False
4397,4397,0d059577-0790-4033-b719-a74b6a62262e,Shu Farmer,蜀の農夫,False,2,common,"{T}: You gain 1 life. Activate only during your turn, before attackers are declared.",Creature — Human,1,1,True,False,False,False,False,False
4398,4398,4d7ff9d5-dc06-4a70-a9c8-d6f88f02fd67,Shu Foot Soldiers,蜀の歩兵,False,3,common,,Creature — Human Soldier,2,3,True,False,False,False,False,False
4399,4399,0fef6729-b044-4daf-834a-ac8c9711ad8a,Shu General,蜀の将軍,False,4,uncommon,Vigilance; horsemanship (This creature can't be blocked except by creatures with horsemanship.),Creature — Human Soldier,2,2,True,False,False,False,False,False
4400,4400,587e9f15-1d79-458f-a073-229b828b2393,Shu Grain Caravan,蜀の輜重隊,False,3,common,"When Shu Grain Caravan enters the battlefield, you gain 2 life.",Creature — Human Soldier,2,2,True,False,False,False,False,False
4401,4401,174cf7cd-3e8c-4f90-abc1-a78a0ce832d2,Shu Soldier-Farmers,蜀の屯田兵,False,5,uncommon,"When Shu Soldier-Farmers enters the battlefield, you gain 4 life.",Creature — Human Soldier,2,4,True,False,False,False,False,False
4402,4402,40c3007a-be6c-4400-9139-12b9ca098ac4,Shyft,,False,5,rare,"At the beginning of your upkeep, you may have Shyft become the color or colors of your choice. (This effect lasts indefinitely.)",Creature — Shapeshifter,4,2,False,True,False,False,False,False
4403,4403,9798d307-a44a-4f44-94c7-03e499b94962,Sibilant Spirit,風鳴りの精,False,6,rare,"Flying
Whenever Sibilant Spirit attacks, defending player may draw a card.",Creature — Spirit,5,6,False,True,False,False,False,False
4404,4404,070d82db-0851-4f6d-8bf7-1a79c4c2cfee,Sick and Tired,うんざり,False,3,common,Two target creatures each get -1/-1 until end of turn.,Instant,,,False,False,True,False,False,False
4405,4405,5208a5f2-eebe-4adc-8f29-543b60116817,Sicken,病めるもの,False,1,common,"Enchant creature
Enchanted creature gets -1/-1.
Cycling {2} ({2}, Discard this card: Draw a card.)",Enchantment — Aura,,,False,False,True,False,False,False
4406,4406,728d2e30-2f36-4054-81db-29b01e376a82,Sickening Dreams,不快な夢,False,2,uncommon,"As an additional cost to cast this spell, discard X cards.
Sickening Dreams deals X damage to each creature and each player.",Sorcery,,,False,False,True,False,False,False
4407,4407,cb637dfd-4022-43a4-8632-77e614436f38,Sidar Jabari,シダー・ジャバーリー,False,4,rare,"Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)
Whenever Sidar Jabari attacks, tap target creature defending player controls.",Legendary Creature — Human Knight,2,2,True,False,False,False,False,False
4408,4408,ddc7f59a-bbb1-4ba1-82c8-6813fd191940,Siege-Gang Commander,包囲攻撃の司令官,False,5,rare,"When Siege-Gang Commander enters the battlefield, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.",Creature — Goblin,2,2,False,False,False,True,False,False
4409,4409,6e060984-2015-4dc4-b53d-ab6bf2abdacc,Sift,ふるい分け,False,4,common,"Draw three cards, then discard a card.",Sorcery,,,False,True,False,False,False,False
4410,4410,51b47053-d169-4627-982f-f29b8630d75f,Sigil of Sleep,眠りの印形,False,1,common,"Enchant creature
Whenever enchanted creature deals damage to a player, return target creature that player controls to its owner's hand.",Enchantment — Aura,,,False,True,False,False,False,False
4411,4411,cb029c0f-b08a-4952-b236-8166b9f17119,Sigil of the New Dawn,新たな夜明けの印形,False,4,rare,"Whenever a creature is put into your graveyard from the battlefield, you may pay {1}{W}. If you do, return that card to your hand.",Enchantment,,,True,False,False,False,False,False
4412,4412,05b07f1f-42e1-41fb-8858-5e4a311c4ed9,Silent Assassin,音無しの暗殺者,False,2,rare,{3}{B}: Destroy target blocking creature at end of combat.,Creature — Human Mercenary Assassin,2,1,False,False,True,False,False,False
4413,4413,4fa30e29-94c1-4537-bebd-dc7124e4ef71,Silent Attendant,暗黙の付添人,False,3,common,{T}: You gain 1 life.,Creature — Human Cleric,0,2,True,False,False,False,False,False
4414,4414,49e70569-b0bc-4705-927e-eb1504925210,Silent Specter,沈黙の死霊,False,6,rare,"Flying
Whenever Silent Specter deals combat damage to a player, that player discards two cards.
Morph {3}{B}{B} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",Creature — Specter,4,4,False,False,True,False,False,False
4415,4415,58511cb8-348d-409e-8fd6-772be20e57cd,Silk Net,絹の網,False,1,common,Target creature gets +1/+1 and gains reach until end of turn. (It can block creatures with flying.),Instant,,,False,False,False,False,True,False
4416,4416,bf5ceba2-9def-4ff4-9291-740ca90c1c4d,Silkenfist Fighter,絹拳の闘士,False,2,common,"Whenever Silkenfist Fighter becomes blocked, untap it.",Creature — Kor Soldier,1,3,True,False,False,False,False,False
4417,4417,5cca974b-1a6c-485f-adc0-81d2b7dca286,Silkenfist Order,絹拳の修道団,False,5,uncommon,"Whenever Silkenfist Order becomes blocked, untap it.",Creature — Kor Soldier,3,5,True,False,False,False,False,False
4418,4418,2d0c73da-ed8c-44fc-abd9-7c344b1f890d,Silklash Spider,絹鎖の蜘蛛,False,5,rare,"Reach
{X}{G}{G}: Silklash Spider deals X damage to each creature with flying.",Creature — Spider,2,7,False,False,False,False,True,False
4419,4419,5ba1595a-6578-459d-96fe-fdfb84ac34d5,Silt Crawler,沈泥を這うもの,False,3,common,"When Silt Crawler enters the battlefield, tap all lands you control.",Creature — Beast,3,3,False,False,False,False,True,False
4420,4420,ec7eb7d8-92b2-4442-856e-a9790301c3b3,Silver Drake,銀のドレイク,False,3,common,"Flying
When Silver Drake enters the battlefield, return a white or blue creature you control to its owner's hand.",Creature — Drake,3,3,True,True,False,False,False,False
4421,4421,6ca90451-861d-4aa8-93e7-3f3e02385530,Silver Erne,,False,4,uncommon,"Flying, trample",Creature — Bird,2,2,False,True,False,False,False,False
4422,4422,aa7cd6e6-35a6-4c18-9d66-dc2a95206401,Silver Knight,銀騎士,False,2,uncommon,"First strike, protection from red",Creature — Human Knight,2,2,True,False,False,False,False,False
4423,4423,bcc7e32a-9cf9-4fdf-a0a4-e90ae42f1353,Silver Seraph,銀の熾天使,False,8,rare,"Flying
Threshold — Other creatures you control get +2/+2 as long as seven or more cards are in your graveyard.",Creature — Angel,6,6,True,False,False,False,False,False
4424,4424,4baa8f05-1ef8-4770-8c66-ef5f0f02a717,Silver Wyvern,銀のワイヴァーン,False,5,rare,"Flying
{U}: Change the target of target spell or ability that targets only Silver Wyvern. The new target must be a creature.",Creature — Drake,4,3,False,True,False,False,False,False
4425,4425,a72f9437-d652-4a64-99df-a307a6dd9a0d,Silverback Ape,シルバーバック,False,5,uncommon,,Creature — Ape,5,5,False,False,False,False,True,False
4426,4426,a6d5d164-a06a-4383-b9d2-a7a33400631d,Silverglade Elemental,シルバーグレイド峡谷の精霊,False,5,common,"When Silverglade Elemental enters the battlefield, you may search your library for a Forest card, put that card onto the battlefield, then shuffle.",Creature — Elemental,4,4,False,False,False,False,True,False
4427,4427,ac00d3db-d9e4-4fc3-a4ea-dd1187f406bb,Silverglade Pathfinder,シルバーグレイド峡谷の開拓者,False,2,uncommon,"{1}{G}, {T}, Discard a card: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.",Creature — Dryad Spellshaper,1,1,False,False,False,False,True,False
4428,4428,665b8bbf-c30b-4875-a5c2-fc3b9767ecac,"Silvos, Rogue Elemental",悪辣な精霊シルヴォス,False,6,rare,"Trample
{G}: Regenerate Silvos, Rogue Elemental.",Legendary Creature — Elemental,8,5,False,False,False,False,True,False
4429,4429,eefa9a94-9915-4dcd-b5dc-7f8e9aa621a7,"Sima Yi, Wei Field Marshal",魏の大将軍 司馬懿,False,6,rare,"Sima Yi, Wei Field Marshal's power is equal to the number of Swamps you control.",Legendary Creature — Human Soldier,0,4,False,False,True,False,False,False
4430,4430,158f4e87-60f1-43c1-b03d-9bbe4b824b39,Simian Grunts,うなる類人猿,False,3,common,"Flash
Echo {2}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)",Creature — Ape,3,4,False,False,False,False,True,False
4431,4431,128e201a-f520-4917-a1a4-2f3836f1f92d,Simoon,サイムーン,False,2,uncommon,Simoon deals 1 damage to each creature target opponent controls.,Instant,,,False,False,False,True,True,False
4432,4432,853cac98-34dc-471f-af87-1a94b0022b67,Simplify,簡略化,False,1,common,Each player sacrifices an enchantment.,Sorcery,,,False,False,False,False,True,False
4433,4433,20d69989-7250-40c7-a064-8ed78ccbe556,Simulacrum,身代わり,False,2,uncommon,You gain life equal to the damage dealt to you this turn. Simulacrum deals damage to target creature you control equal to the damage dealt to you this turn.,Instant,,,False,False,True,False,False,False
4434,4434,dc81069b-b2cf-44b3-98fc-45bb24b815cb,Sindbad,シンドバッド,False,2,uncommon,"{T}: Draw a card and reveal it. If it isn't a land card, discard it.",Creature — Human,1,1,False,True,False,False,False,False
4435,4435,e7fbdebf-2275-4bf6-b364-6a1849765f94,Singe,焦がし,False,1,common,Singe deals 1 damage to target creature. That creature becomes black until end of turn.,Instant,,,False,False,False,True,False,False
4436,4436,deb499bd-71d4-4430-8a58-a31f5ab1b239,Sinister Strength,悪意ある力,False,2,common,"Enchant creature
Enchanted creature gets +3/+1 and is black.",Enchantment — Aura,,,False,False,True,False,False,False
4437,4437,269fc857-a052-4f0a-9759-467ccf42bebb,Siren's Call,セイレーンの呼び声,False,1,uncommon,"Cast this spell only during an opponent's turn, before attackers are declared.
Creatures the active player controls attack this turn if able.
At the beginning of the next end step, destroy all non-Wall creatures that player controls that didn't attack this turn. Ignore this effect for each creature the player didn't control continuously since the beginning of the turn.",Instant,,,False,True,False,False,False,False
